game_id,date,season,team1,team2,team1_pts,team1_fg_pct,team1_3p_pct,team1_ft_pct,team1_reb,team1_ast,team1_stl,team1_blk,team1_tov,team1_pf,team1_plus_minus,team2_pts,team2_fg_pct,team2_3p_pct,team2_ft_pct,team2_reb,team2_ast,team2_stl,team2_blk,team2_tov,team2_pf,team2_plus_minus,pts_diff,fg_pct_diff,reb_diff,ast_diff,stl_diff,blk_diff,tov_diff,plus_minus_diff,team1_wins,team1_fgm,team1_fga,team1_fg3m,team1_fg3a,team1_ftm,team1_fta,team1_oreb,team1_dreb,team2_fgm,team2_fga,team2_fg3m,team2_fg3a,team2_ftm,team2_fta,team2_oreb,team2_dreb,team1_efficiency,team2_efficiency,efficiency_diff,team1_recent_win_rate,team2_recent_win_rate,recent_win_rate_diff
0012500012,2025-10-10,12025,BKN,PHX,127,0.471,0.483,0.805,43,26,11,1,32,29,-5.0,132,0.443,0.262,0.761,47,28,18,10,21,39,5.0,-5,0.02799999999999997,-4,-2,-7,-9,11,-10.0,0,40,85,14,29,33,41,15,28,43,97,11,42,35,46,22,25,0.9267367192060713,0.954861111111111,-0.02812439190503979,0.5,1.0,-0.5
0012500070,2025-10-10,12025,PHI,ORL,98,0.388,0.235,0.7,36,21,14,6,15,29,-30.0,128,0.488,0.344,0.881,54,26,8,10,20,21,30.0,-30,-0.09999999999999998,-18,-5,6,-4,-5,-60.0,0,38,98,8,34,14,20,14,22,40,82,11,32,37,42,19,35,0.7852564102564102,1.0624169986719787,-0.27716058841556845,0.0,1.0,-1.0
0012500045,2025-10-10,12025,SAS,UTA,134,0.478,0.271,0.786,49,30,2,4,14,24,4.0,130,0.477,0.341,0.919,40,26,7,1,11,29,-4.0,4,0.0010000000000000009,9,4,-5,3,3,8.0,1,44,92,13,48,33,42,13,36,41,86,14,41,34,37,7,33,1.076478149100257,1.1475988700564972,-0.07112072095624011,1.0,0.0,1.0
0012500044,2025-10-10,12025,TOR,BOS,107,0.432,0.348,0.714,34,30,12,0,18,24,2.0,105,0.458,0.263,0.905,54,22,9,4,28,25,-2.0,2,-0.026000000000000023,-20,8,3,-4,-10,4.0,1,38,88,16,46,15,21,15,19,38,83,10,38,19,21,19,35,0.920509291121817,0.8660508083140878,0.05445848280772925,0.5,1.0,-0.5
0012500046,2025-10-11,12025,OKC,IND,101,0.386,0.324,0.833,37,18,13,5,18,27,-15.0,116,0.471,0.25,0.759,54,31,9,6,21,24,15.0,-15,-0.08499999999999996,-17,-13,4,-1,-3,-30.0,0,32,83,12,37,25,30,7,30,41,87,12,48,22,29,11,43,0.8844133099824868,0.9449332029977191,-0.06051989301523231,0.6666666666666666,1.0,-0.33333333333333337
0012500018,2025-10-11,12025,MEM,ATL,116,0.407,0.298,0.683,46,23,8,3,17,27,-6.0,122,0.518,0.29,0.833,48,31,6,3,18,33,6.0,-6,-0.11100000000000004,-2,-8,2,0,-1,-12.0,0,37,91,14,47,28,41,15,31,44,85,9,31,25,30,9,39,0.9203427483338623,1.0409556313993173,-0.12061288306545503,0.0,0.0,0.0
0012500047,2025-10-11,12025,CHA,DAL,120,0.489,0.41,0.609,54,25,4,2,25,18,4.0,116,0.511,0.37,0.667,37,30,16,7,14,18,-4.0,4,-0.02200000000000002,17,-5,-12,-5,11,8.0,1,45,92,16,39,14,23,15,39,46,90,10,27,14,21,5,32,0.9439899307740717,1.0243730130695867,-0.08038308229551505,0.0,1.0,-1.0
0012500048,2025-10-12,12025,TOR,WAS,113,0.336,0.286,0.9,59,21,12,4,10,32,1.0,112,0.393,0.29,0.805,63,21,5,11,19,24,-1.0,1,-0.056999999999999995,-4,0,7,-7,-9,2.0,1,36,107,14,49,27,30,17,42,35,89,9,31,33,41,15,48,0.8612804878048781,0.8886067914947636,-0.027326303689885534,0.6666666666666666,0.5,0.16666666666666663
0012500049,2025-10-12,12025,MIA,ORL,104,0.385,0.273,0.735,41,20,13,5,15,28,-16.0,120,0.394,0.325,0.868,60,23,8,5,19,26,16.0,-16,-0.009000000000000008,-19,-3,5,0,-4,-32.0,0,35,91,9,33,25,34,14,27,37,94,13,40,33,38,23,37,0.8597883597883598,0.9179926560587516,-0.05820429627039181,0.0,1.0,-1.0
0012500050,2025-10-12,12025,BOS,CLE,138,0.524,0.4,0.872,51,27,13,6,21,30,31.0,107,0.353,0.2,0.697,43,24,14,3,19,24,-31.0,31,0.17100000000000004,8,3,-1,3,2,62.0,1,43,82,18,45,34,39,12,39,36,102,12,60,23,33,21,22,1.1389897655992076,0.7780686445607913,0.36092112103841634,0.5,0.0,0.5
0012500051,2025-10-12,12025,MIL,CHI,127,0.484,0.417,0.739,49,28,4,3,11,28,6.0,121,0.477,0.268,0.722,45,30,7,2,10,21,-6.0,6,0.007000000000000006,4,-2,-3,1,1,12.0,1,45,93,20,48,17,23,9,40,42,88,11,41,26,36,6,39,1.0936961763692732,1.0628952916373857,0.030800884731887468,1.0,1.0,0.0
0012500052,2025-10-12,12025,DEN,LAC,102,0.463,0.357,0.647,45,23,9,2,15,22,8.0,94,0.429,0.243,0.731,42,24,9,5,15,17,-8.0,8,0.03400000000000003,3,-1,0,-3,0,16.0,1,38,82,15,42,11,17,8,37,33,77,9,37,19,26,8,34,0.9670079635949943,0.908739365815932,0.05826859777906235,0.5,1.0,-0.5
0012500013,2025-10-12,12025,PHX,BKN,109,0.438,0.342,0.783,35,28,11,8,13,26,-2.0,111,0.475,0.425,0.692,44,25,7,4,21,21,2.0,-2,-0.03699999999999998,-9,3,4,4,-8,-4.0,0,39,89,13,38,18,23,11,24,38,80,17,40,18,26,12,32,0.9635785007072135,0.9615384615384616,0.0020400391687519503,1.0,0.0,1.0
0012500004,2025-10-12,12025,GSW,LAL,116,0.527,0.326,0.75,32,32,10,4,20,22,-10.0,126,0.538,0.444,0.8,38,28,11,2,20,11,10.0,-10,-0.01100000000000001,-6,4,-1,2,0,-20.0,0,48,91,14,43,6,8,10,22,43,80,12,27,28,35,12,26,1.0129235068110374,1.0732538330494037,-0.060330326238366316,1.0,0.0,1.0
0012500019,2025-10-13,12025,ATL,MIA,119,0.361,0.25,0.707,58,22,11,15,16,28,1.0,118,0.389,0.147,0.833,70,22,4,6,19,28,-1.0,1,-0.028000000000000025,-12,0,7,9,-3,2.0,1,39,108,12,48,29,41,20,38,44,113,5,34,25,30,23,47,0.8377921712193749,0.8016304347826088,0.03616173643676612,0.5,0.0,0.5
0012500053,2025-10-13,12025,SAS,IND,124,0.478,0.405,0.778,45,30,18,2,17,17,16.0,108,0.469,0.463,0.765,40,24,12,3,24,27,-16.0,16,0.009000000000000008,5,6,6,-1,-7,32.0,1,44,92,15,37,21,27,15,30,38,81,19,41,13,17,10,30,1.025810721376572,0.9601706970128022,0.0656400243637697,1.0,1.0,0.0
0012500054,2025-10-13,12025,WAS,NYK,120,0.537,0.389,0.6,46,31,9,4,14,23,17.0,103,0.444,0.31,0.692,34,24,4,2,18,22,-17.0,17,0.09300000000000003,12,7,5,2,-4,34.0,1,44,82,14,36,18,30,13,33,36,81,13,42,18,26,10,24,1.0889292196007259,0.9242641780330223,0.16466504156770356,0.0,1.0,-1.0
0012500055,2025-10-13,12025,GUA,MIN,74,0.333,0.161,0.875,25,11,10,5,18,20,-60.0,134,0.602,0.515,0.773,52,34,9,5,16,19,60.0,-60,-0.26899999999999996,-27,-23,1,0,2,-120.0,0,24,72,5,31,21,24,4,21,50,83,17,33,17,22,12,40,0.728633320204805,1.221735959153902,-0.4931026389490971,0.0,0.3333333333333333,-0.3333333333333333
0012500056,2025-10-13,12025,UTA,DAL,101,0.402,0.297,0.741,48,22,10,3,13,25,-13.0,114,0.394,0.283,0.781,59,32,8,10,15,20,13.0,-13,0.008000000000000007,-11,-10,2,-7,-2,-26.0,0,35,87,11,37,20,27,11,37,37,94,15,53,25,32,18,41,0.8868984896382157,0.9187620889748549,-0.03186359933663918,0.0,0.5,-0.5
0012500059,2025-10-14,12025,CHI,DEN,117,0.513,0.342,0.786,42,31,3,9,18,32,-7.0,124,0.433,0.273,0.902,37,26,7,2,9,28,7.0,-7,0.08000000000000002,5,5,-4,7,9,-14.0,0,41,80,13,38,22,28,9,33,39,90,9,33,37,41,10,27,1.0605511240029006,1.0504913588614029,0.010059765141497756,0.6666666666666666,0.6666666666666666,0.0
0012500057,2025-10-14,12025,DET,CLE,100,0.466,0.333,0.632,40,23,12,6,24,24,-18.0,118,0.471,0.395,0.75,42,33,13,11,17,32,18.0,-18,-0.004999999999999949,-2,-10,-1,-5,7,-36.0,0,34,73,8,24,24,38,12,28,40,85,17,43,21,28,13,29,0.8793527963418923,1.023239680887964,-0.14388688454607168,0.5,0.0,0.5
0012500021,2025-10-14,12025,GSW,POR,118,0.425,0.36,0.788,55,26,7,3,25,26,7.0,111,0.385,0.209,0.71,52,21,13,1,19,26,-7.0,7,0.03999999999999998,3,5,-6,2,6,14.0,1,37,87,18,50,26,33,11,44,40,104,9,43,22,31,18,34,0.9253450439146801,0.8123536299765809,0.1129914139380992,0.6666666666666666,0.5,0.16666666666666663
0012500020,2025-10-14,12025,HOU,NOP,130,0.474,0.306,0.9,50,26,9,7,17,25,2.0,128,0.465,0.237,0.926,46,21,11,4,16,22,-2.0,2,0.008999999999999952,4,5,-2,3,1,4.0,1,46,97,11,36,27,30,16,34,47,101,9,38,25,27,14,32,1.022012578616352,0.9931719428926133,0.02884063572373874,1.0,0.5,0.5
0012500058,2025-10-14,12025,OKC,MIL,116,0.482,0.372,0.769,45,29,16,4,18,19,4.0,112,0.481,0.4,0.696,39,24,11,3,21,21,-4.0,4,0.0010000000000000009,6,5,5,1,-3,8.0,1,40,83,16,43,20,26,9,36,39,81,18,45,16,23,6,33,1.0225669957686883,0.9989297181591152,0.023637277609573015,0.5,1.0,-0.5
0012500060,2025-10-14,12025,PHX,LAL,113,0.461,0.381,0.375,38,27,12,3,10,23,9.0,104,0.444,0.333,0.75,49,18,7,8,18,18,-9.0,9,0.017000000000000015,-11,9,5,-5,-8,18.0,1,47,102,16,42,3,8,13,25,36,81,11,33,21,28,14,35,0.9534255821802228,0.9177550300035299,0.035670552176692905,0.6666666666666666,0.3333333333333333,0.3333333333333333
0012500061,2025-10-15,12025,CHA,MEM,145,0.51,0.4,0.767,56,35,9,3,14,12,29.0,116,0.427,0.433,0.8,33,32,6,4,15,26,-29.0,29,0.08300000000000002,23,3,3,-1,-1,58.0,1,51,100,20,50,23,30,19,37,41,96,26,60,8,10,11,22,1.1310452418096726,0.9965635738831614,0.13448166792651117,0.3333333333333333,0.0,0.3333333333333333
0012500005,2025-10-15,12025,DAL,LAL,121,0.506,0.29,0.786,46,30,11,3,8,15,27.0,94,0.395,0.293,0.778,46,24,4,8,17,21,-27.0,27,0.11099999999999999,0,6,7,-5,-9,54.0,1,45,89,9,31,22,28,7,39,34,86,12,41,14,18,9,37,1.09680928208847,0.847457627118644,0.24935165496982603,0.6666666666666666,0.25,0.41666666666666663
0012500062,2025-10-15,12025,BOS,TOR,110,0.387,0.288,0.852,57,24,10,12,18,20,2.0,108,0.404,0.333,0.889,55,31,8,7,16,22,-2.0,2,-0.017000000000000015,2,-7,2,5,2,4.0,1,36,93,15,52,23,27,16,41,40,99,12,36,16,18,16,39,0.8738481093104544,0.8715300193673338,0.0023180899431206603,0.6666666666666666,0.75,-0.08333333333333337
0012500022,2025-10-15,12025,SAC,LAC,91,0.409,0.214,0.75,48,22,8,1,13,20,-18.0,109,0.506,0.355,0.692,43,25,7,4,12,13,18.0,-18,-0.09700000000000003,5,-3,1,-3,1,-36.0,0,38,93,9,42,6,8,12,36,40,79,11,31,18,26,7,36,0.82338038364097,1.0640374853572823,-0.24065710171631227,0.0,0.5,-0.5
0012500064,2025-10-16,12025,MIN,CHI,120,0.49,0.419,0.5,47,31,10,4,20,26,-6.0,126,0.465,0.256,0.767,52,31,11,8,15,17,6.0,-6,0.024999999999999967,-5,0,-1,-4,5,-12.0,0,49,100,13,31,9,18,14,33,46,99,11,43,23,30,15,37,0.9380863039399625,0.982839313572543,-0.04475300963258044,0.5,0.5,0.0
0012500063,2025-10-16,12025,DET,WAS,119,0.536,0.417,0.824,42,35,13,12,14,25,21.0,98,0.368,0.242,0.839,48,19,5,4,19,17,-21.0,21,0.16800000000000004,-6,16,8,8,-5,42.0,1,45,84,15,36,14,17,7,35,32,87,8,33,26,31,16,32,1.1175807663410968,0.8123342175066313,0.30524654883446556,0.3333333333333333,0.5,-0.16666666666666669
0012500024,2025-10-16,12025,ATL,HOU,115,0.462,0.278,0.826,53,26,6,6,20,20,-18.0,133,0.479,0.396,0.889,43,29,17,6,13,20,18.0,-18,-0.01699999999999996,10,-3,-11,0,7,-36.0,0,43,93,10,36,19,23,13,40,45,94,19,48,24,27,9,34,0.9265227199484369,1.1187752355316285,-0.19225251558319156,0.6666666666666666,1.0,-0.33333333333333337
0012500025,2025-10-16,12025,UTA,POR,132,0.477,0.368,0.837,43,30,9,5,15,21,3.0,129,0.444,0.389,0.824,45,28,11,7,19,38,-3.0,3,0.032999999999999974,-2,2,-2,-2,-4,6.0,1,41,86,14,38,36,43,13,30,40,90,21,54,28,34,15,30,1.1007338225483656,1.0406582768635042,0.0600755456848614,0.0,0.3333333333333333,-0.3333333333333333
0012500023,2025-10-16,12025,NOP,ORL,125,0.516,0.29,0.9,42,24,6,2,15,27,-7.0,132,0.556,0.452,0.8,38,33,6,7,15,22,7.0,-7,-0.040000000000000036,4,-9,0,-5,0,-14.0,0,49,95,9,31,18,20,15,27,45,81,14,31,28,35,12,26,1.0521885521885521,1.1743772241992882,-0.12218867201073613,0.0,1.0,-1.0
0012500067,2025-10-17,12025,OKC,DEN,94,0.405,0.283,0.846,49,22,8,5,17,15,3.0,91,0.372,0.378,0.588,45,23,13,5,13,19,-3.0,3,0.03300000000000003,4,-1,-5,0,4,6.0,1,34,84,15,53,11,13,8,41,32,86,17,45,10,17,11,34,0.8726327515781657,0.8546205860255447,0.018012165552620973,0.6,0.75,-0.15000000000000002
0012500007,2025-10-17,12025,SAC,LAL,117,0.547,0.448,0.786,40,26,7,4,16,23,1.0,116,0.453,0.395,0.724,33,28,10,3,9,21,-1.0,1,0.09400000000000003,7,-2,-3,1,7,2.0,1,41,75,13,29,22,28,5,35,39,86,17,43,21,29,8,25,1.1215490797546013,1.0665685913938947,0.05498048836070657,0.0,0.2,-0.2
0012500006,2025-10-17,12025,MIA,MEM,125,0.505,0.394,0.8,38,29,5,2,14,27,-16.0,141,0.529,0.513,0.744,50,26,7,4,13,20,16.0,-16,-0.02400000000000002,-12,3,-2,-2,1,-32.0,0,46,91,13,33,20,25,10,28,46,87,20,39,29,39,14,36,1.0775862068965518,1.1932972241029114,-0.11571101720635957,0.0,0.0,0.0
0012500066,2025-10-17,12025,NYK,CHA,113,0.446,0.375,0.722,44,28,11,4,15,20,5.0,108,0.47,0.341,0.727,41,30,9,3,21,20,-5.0,5,-0.023999999999999966,3,-2,2,1,-6,10.0,1,41,92,18,48,13,18,14,30,39,83,14,41,16,22,10,31,0.9748102139406487,0.9500351864883884,0.024775027452260345,0.75,0.5,0.25
0012500068,2025-10-17,12025,IND,SAS,104,0.415,0.273,0.933,38,26,9,6,19,28,-29.0,133,0.54,0.4,0.833,42,31,9,10,15,19,29.0,-29,-0.12500000000000006,-4,-5,0,-4,4,-58.0,0,39,94,12,44,14,15,15,23,47,87,14,35,25,30,12,30,0.8695652173913044,1.1545138888888888,-0.2849486714975844,0.6666666666666666,1.0,-0.33333333333333337
0012500069,2025-10-17,12025,LAC,GSW,106,0.477,0.235,0.667,50,30,11,4,21,15,3.0,103,0.465,0.326,0.727,39,25,12,3,23,19,-3.0,3,0.011999999999999955,11,5,-1,1,-2,6.0,1,42,88,8,34,14,21,15,35,40,86,15,46,8,11,10,29,0.8964817320703654,0.9047786366830639,-0.008296904612698497,0.6666666666666666,0.75,-0.08333333333333337
0012500071,2025-10-17,12025,PHI,MIN,126,0.474,0.351,0.913,47,27,15,6,17,23,16.0,110,0.463,0.286,0.813,39,22,9,5,22,20,-16.0,16,0.010999999999999954,8,5,6,1,-5,32.0,1,46,97,13,37,21,23,15,32,37,80,10,35,26,32,8,31,1.015146632291331,0.9395285275025623,0.07561810478876863,0.0,0.4,-0.4
0012500065,2025-10-17,12025,TOR,BKN,119,0.484,0.357,0.778,40,37,12,7,13,27,5.0,114,0.463,0.375,0.793,46,28,5,3,23,28,-5.0,5,0.020999999999999963,-6,9,7,4,-10,10.0,1,44,91,10,28,21,27,15,25,38,82,15,40,23,29,14,32,1.0181382614647503,0.968070652173913,0.05006760929083731,0.6,0.5,0.09999999999999998
0022500001,2025-10-21,22025,OKC,HOU,125,0.442,0.25,0.8,38,29,12,4,11,27,1.0,124,0.443,0.282,0.871,52,23,6,5,22,26,-1.0,1,-0.0010000000000000009,-14,6,6,-1,-11,2.0,1,46,104,13,52,20,25,11,27,43,97,11,39,27,31,16,36,0.984251968503937,0.9141846063108229,0.07006736219311416,0.6,1.0,-0.4
0022500002,2025-10-21,22025,LAL,GSW,109,0.545,0.25,0.607,39,23,7,2,19,21,-10.0,119,0.487,0.425,0.897,40,29,10,4,18,27,10.0,-10,0.05800000000000005,-1,-6,-3,-2,1,-20.0,0,42,77,8,32,17,28,7,32,38,78,17,40,26,29,9,31,0.9970728137577755,1.0841836734693877,-0.08711085971161225,0.2,0.6,-0.39999999999999997
0022500086,2025-10-22,22025,WAS,MIL,120,0.469,0.405,0.579,56,23,5,4,13,19,-13.0,133,0.51,0.409,0.789,46,31,8,6,8,22,13.0,-13,-0.041000000000000036,10,-8,-3,-2,5,-26.0,0,46,98,17,42,11,19,13,43,50,98,18,44,15,19,6,40,1.0053619302949062,1.1629940538649877,-0.1576321235700815,0.3333333333333333,0.75,-0.4166666666666667
0022500003,2025-10-22,22025,CLE,NYK,111,0.465,0.413,0.667,32,21,8,4,15,25,-8.0,119,0.43,0.35,0.861,48,22,8,4,13,23,8.0,-8,0.03500000000000003,-16,-1,0,0,2,-16.0,0,40,86,19,46,12,18,4,28,37,86,14,40,31,36,9,39,1.0190965846492839,1.027279005524862,-0.008182420875578078,0.25,0.8,-0.55
0022500004,2025-10-22,22025,DAL,SAS,92,0.373,0.429,0.808,37,20,5,3,16,24,-33.0,125,0.575,0.4,0.607,50,24,10,5,14,24,33.0,-33,-0.20199999999999996,-13,-4,-5,-2,2,-66.0,0,31,83,9,21,21,26,9,28,50,87,8,20,17,28,11,39,0.833031510322347,1.0934219734079778,-0.26039046308563074,0.75,1.0,-0.25
0022500087,2025-10-22,22025,UTA,LAC,129,0.552,0.386,0.8,46,38,11,6,12,21,21.0,108,0.443,0.311,0.762,38,28,8,6,15,21,-21.0,21,0.10900000000000004,8,10,3,0,-3,42.0,1,48,87,17,44,16,20,13,33,39,88,14,45,16,21,15,23,1.1856617647058825,0.962223806129722,0.22343795857616044,0.25,0.75,-0.5
0022500085,2025-10-22,22025,MEM,NOP,128,0.513,0.297,0.814,39,20,5,12,17,29,6.0,122,0.459,0.37,0.71,47,20,10,4,14,30,-6.0,6,0.05399999999999999,-8,0,-5,8,3,12.0,1,41,80,11,37,35,43,6,33,45,98,10,27,22,31,17,30,1.1042097998619738,0.9633607075173721,0.14084909234460163,0.2,0.0,0.2
0022500089,2025-10-22,22025,MIN,POR,118,0.488,0.5,0.792,45,21,10,10,19,29,4.0,114,0.4,0.31,0.829,39,25,10,3,15,17,-4.0,4,0.08799999999999997,6,-4,0,7,4,8.0,1,42,86,15,30,19,24,10,35,36,90,13,42,29,35,7,32,1.0211145725164417,0.9390444810543657,0.082070091462076,0.2,0.25,-0.04999999999999999
0022500083,2025-10-22,22025,BOS,PHI,116,0.451,0.256,0.885,42,16,7,4,11,28,-1.0,117,0.459,0.39,0.767,40,23,3,4,14,23,1.0,-1,-0.008000000000000007,2,-7,4,0,-3,-2.0,0,41,91,11,43,23,26,10,32,39,85,16,41,23,30,10,30,1.0225669957686883,1.0427807486631016,-0.020213752894413295,0.75,0.25,0.5
0022500082,2025-10-22,22025,ATL,TOR,118,0.422,0.286,0.865,34,25,7,6,15,24,-20.0,138,0.568,0.24,0.828,54,36,10,4,19,31,20.0,-20,-0.14599999999999996,-20,-11,-3,2,-4,-40.0,0,38,90,10,35,32,37,8,26,54,95,6,25,24,29,12,42,0.9649983644095519,1.0886715052066898,-0.12367314079713787,0.5,0.8,-0.30000000000000004
0022500080,2025-10-22,22025,BKN,CHA,117,0.443,0.35,0.735,38,25,8,3,17,28,-19.0,136,0.533,0.472,0.697,50,33,5,5,16,25,19.0,-19,-0.09000000000000002,-12,-8,3,-2,1,-38.0,0,39,88,14,40,25,34,12,26,48,90,17,36,23,33,14,36,0.9753251083694564,1.119157340355497,-0.14383223198604067,0.3333333333333333,0.4,-0.06666666666666671
0022500081,2025-10-22,22025,ORL,MIA,125,0.467,0.4,0.829,46,23,8,7,15,20,4.0,121,0.484,0.343,0.778,47,26,9,4,17,28,-4.0,4,-0.01699999999999996,-1,-3,-1,3,-2,8.0,1,42,90,12,30,29,35,9,37,44,91,12,35,21,27,10,37,1.0382059800664452,0.9927797833935018,0.04542619667294334,1.0,0.0,1.0
0022500088,2025-10-22,22025,PHX,SAC,120,0.474,0.294,0.714,51,23,7,7,15,25,4.0,116,0.5,0.375,0.565,37,24,10,10,13,22,-4.0,4,-0.026000000000000023,14,-1,-3,-3,2,8.0,1,45,95,10,34,20,28,18,33,47,94,9,24,13,23,9,28,0.9730781706130393,0.9904371584699453,-0.01735898785690604,0.75,0.25,0.5
0022500084,2025-10-22,22025,DET,CHI,111,0.443,0.292,0.692,46,29,8,10,10,29,-4.0,115,0.448,0.367,0.813,50,29,6,8,17,23,4.0,-4,-0.0050000000000000044,-4,0,2,2,-7,-8.0,0,43,97,7,24,18,26,13,33,39,87,11,30,26,32,12,38,0.9371833839918946,0.9657373194491099,-0.028553935457215296,0.5,0.6,-0.09999999999999998
0022500005,2025-10-23,22025,OKC,IND,141,0.453,0.286,0.882,60,17,6,2,14,33,6.0,135,0.438,0.302,0.75,55,21,6,4,14,37,-6.0,6,0.015000000000000013,5,-4,0,-2,0,12.0,1,43,95,10,35,45,51,9,51,46,105,13,43,30,40,11,44,1.0727328058429701,0.9882869692532943,0.08444583658967586,0.8,0.5,0.30000000000000004
0022500006,2025-10-23,22025,DEN,GSW,131,0.537,0.4,0.929,43,32,8,4,13,22,-6.0,137,0.505,0.383,0.76,43,33,11,3,8,16,6.0,-6,0.03200000000000003,0,-1,-3,1,5,-12.0,0,51,95,16,40,13,14,7,36,50,99,18,47,19,25,10,33,1.147512263489839,1.1512605042016806,-0.003748240711841655,0.6,0.6,0.0
0022500098,2025-10-24,22025,SAC,UTA,105,0.482,0.438,0.733,33,23,10,4,13,18,1.0,104,0.442,0.317,0.882,50,25,6,1,19,16,-1.0,1,0.03999999999999998,-17,-2,4,3,-6,2.0,1,40,83,14,32,11,15,5,28,38,86,13,41,15,17,11,39,1.023391812865497,0.9164610504053577,0.10693076246013933,0.2,0.4,-0.2
0022500094,2025-10-24,22025,MIA,MEM,146,0.539,0.475,0.773,57,34,15,4,19,25,32.0,114,0.4,0.289,0.893,41,29,8,4,20,19,-32.0,32,0.139,16,5,7,0,-1,64.0,1,55,102,19,40,17,22,17,40,38,95,13,45,25,28,12,29,1.108748481166464,0.8953817153628653,0.2133667658035988,0.0,0.4,-0.4
0022500093,2025-10-24,22025,DET,HOU,115,0.467,0.41,0.652,48,26,6,11,17,31,4.0,111,0.386,0.455,0.771,45,15,14,2,13,24,-4.0,4,0.08100000000000002,3,11,-8,9,4,8.0,1,42,90,16,39,15,23,15,33,32,83,10,22,37,48,17,28,0.9735861835421605,0.9397223162885201,0.033863867253640434,0.4,0.8,-0.4
0022500092,2025-10-24,22025,TOR,MIL,116,0.494,0.407,0.656,41,25,10,4,16,21,-6.0,122,0.522,0.35,0.56,51,25,9,5,18,24,6.0,-6,-0.028000000000000025,-10,0,1,-1,-2,-12.0,0,42,85,11,27,21,32,10,31,47,90,14,40,14,25,14,37,1.007994438651373,1.0166666666666666,-0.008672228015293548,0.8,0.8,0.0
0022500091,2025-10-24,22025,CLE,BKN,131,0.537,0.429,0.714,36,32,14,5,17,18,7.0,124,0.51,0.422,1.0,38,30,9,0,19,28,-7.0,7,0.027000000000000024,-2,2,5,5,-2,14.0,1,44,82,18,42,25,35,9,27,49,96,19,45,7,7,10,28,1.145104895104895,1.0413167618407793,0.10378813326411573,0.2,0.25,-0.04999999999999999
0022500090,2025-10-24,22025,ORL,ATL,107,0.474,0.29,0.649,45,21,7,3,22,26,-4.0,111,0.482,0.276,0.75,40,26,9,5,16,21,4.0,-4,-0.008000000000000007,5,-5,-2,-2,6,-8.0,0,37,78,9,31,24,37,12,33,41,85,8,29,21,28,9,31,0.9201926384588923,0.9795270031768444,-0.05933436471795206,1.0,0.4,0.6
0022500019,2025-10-24,22025,MIN,LAL,110,0.466,0.342,0.714,40,24,4,3,12,27,-18.0,128,0.592,0.414,0.813,38,26,6,3,10,20,18.0,-18,-0.12599999999999995,2,-2,-2,0,2,-36.0,0,41,88,13,38,15,21,15,25,45,76,12,29,26,32,7,31,1.0069571585499817,1.2539184952978057,-0.24696133674782406,0.4,0.2,0.2
0022500096,2025-10-24,22025,WAS,DAL,117,0.456,0.417,0.69,48,27,11,8,15,24,10.0,107,0.432,0.294,0.778,48,23,11,5,21,19,-10.0,10,0.02400000000000002,0,4,0,3,-6,20.0,1,41,90,15,36,20,29,10,38,38,88,10,34,21,27,9,39,0.9769539078156312,0.885175380542687,0.09177852727294422,0.25,0.6,-0.35
0022500018,2025-10-24,22025,BOS,NYK,95,0.427,0.341,0.667,37,19,10,7,15,25,-10.0,105,0.384,0.378,0.88,53,23,7,4,15,17,10.0,-10,0.04299999999999998,-16,-4,3,3,0,-20.0,0,35,82,15,44,10,15,8,29,33,86,17,45,22,25,21,32,0.9082217973231358,0.8974358974358975,0.010785899887238326,0.6,0.8,-0.20000000000000007
0022500099,2025-10-24,22025,PHX,LAC,102,0.411,0.34,0.8,37,23,12,4,18,25,-27.0,129,0.592,0.552,0.885,45,32,12,5,17,19,27.0,-27,-0.181,-8,-9,0,-1,1,-54.0,0,37,90,16,47,12,15,15,22,45,76,16,29,23,26,10,35,0.8900523560209425,1.2119503945885006,-0.32189803856755816,0.8,0.6,0.20000000000000007
0022500095,2025-10-24,22025,SAS,NOP,120,0.459,0.302,0.654,59,25,6,13,18,27,4.0,116,0.433,0.313,0.759,45,24,10,3,13,21,-4.0,4,0.026000000000000023,14,1,-4,10,5,8.0,1,45,98,13,43,17,26,20,39,42,97,10,32,22,29,16,29,0.9342883836810962,0.9297851875601154,0.0045031961209808236,1.0,0.0,1.0
0022500097,2025-10-24,22025,GSW,POR,119,0.438,0.421,0.846,41,24,12,3,25,22,-20.0,139,0.538,0.471,0.92,38,30,13,5,18,28,20.0,-20,-0.10000000000000003,3,-6,-1,-2,7,-40.0,0,35,80,16,38,33,39,12,29,50,93,16,34,23,25,10,28,0.9741322855271775,1.1300813008130082,-0.15594901528583072,0.6,0.2,0.39999999999999997
0022500100,2025-10-25,22025,CHI,ORL,110,0.47,0.37,0.759,46,26,13,2,18,26,12.0,98,0.391,0.125,0.818,53,12,8,5,20,25,-12.0,12,0.07899999999999996,-7,14,5,-3,-2,24.0,1,39,83,10,27,22,29,9,37,34,87,3,24,27,33,15,38,0.9502418797512093,0.8064516129032259,0.14379026684798346,0.6,0.8,-0.20000000000000007
